"10.2307/1572686","Photography and the Plastic Arts","David Haberstich","Leonardo",6,"2",1973-04-01,"pp. 113-119","10.2307/1572686","The MIT Press","fla","","The author points out that there are three important ways in which photographs have been used in the plastic fine arts: (1) as a source of reference in making art objects, especially paintings, (2) as components incorporated in art objects and (3) as documentary records of art works. These ways are reviewed, covering the period from the invention of photography to the present day, as well as special photographic techniques that have been applied in the plastic arts. The changing attitudes of artists to photography and the ethical problem of giving credit to photographers is discussed. /// L'auteur rappelle que les photographies ont été utilisées principalement de trois manières dans le domaine des arts plastiques: (1) comme une source de référence dans la création d'objets d'art, particulièrement des tableaux, (2) comme éléments incorporés dans des objets d'art et (3) en tant que documents reproduisant des œuvres d'art. Il étudie ces différents usages depuis l'invention de la photographie jusqu'à nos jours, ainsi que des techniques photographiques particulières qui ont été appliquées aux arts plastiques. Enfin il rend compte des attitudes variables des artistes par rapport à la photographie, et il explique en quoi reconnaître la contribution d'un photographe peut constituer un problème éthique pour l'artiste."
"10.2307/1572687","Astrology and Modern Science: A Critical Analysis","Lawrence E. Jerome","Leonardo",6,"2",1973-04-01,"pp. 121-130","10.2307/1572687","The MIT Press","fla","","The author states that there can be no scientific validity in the methods and predictions of astrology, since astrology originated as a magical system and the passage of some 6000 years has not altered the fallacious assumptions upon which it rests. He discusses the pre-historic roots of astrology and its development and role in societies during historical times. Astrological axioms are analyzed and shown to be based upon the magical principle of correspondences and thus can have no validity in terms of modern science. He reviews present-day scientific studies of the influence of celestial bodies on the Earth and on the behavior of living organisms, for example, the still controversial subject of biological clocks. However, he stresses that these studies give no support to the claims of astrology. He concludes his article with a summary of efforts made to find support for the predictions of astrology by means of statistical methods. In particular, he concentrates upon the recent studies by Gauquelin relating the choice of professions with planetary positions. He demonstrates that Gauquelin has committed the error of finding cause and effect between phenomena which only accidentally happen to occur at the same time and of omitting critically important known physical facts. /// L'auteur affirme que les méthodes et les prédictions astrologiques ne peuvent avoir aucune validité scientifique, puisque l'astrologie est à l'origine un système magique et que bien que 6000 années se soient écoulées, cela n'a en rien modifié les postulats fallacieux sur lesquels elle repose. Il rappelle les racines préhistoriques de l'astrologie, son développement et son rôle dans les sociétés au cours de l'histoire. Il analyse les axiomes de l'astrologie et montre qu'ils ont pour fondement le principe magique des correspondances, et que par conséquent ils ne peuvent être considérés comme valides aux yeux de la science moderne. Il passe en revue les études scientifiques actuelles ayant trait à l'influence des corps célestes sur la terre et sur le comportement des organismes vivants; il donne comme exemple la question encore controversée des 'horloges biologiques'. Cependant il souligne le fait que ces études n'offrent aucun support aux prétentions de l'astrologie. Il conclut son article par un rappel des efforts qui ont été faits pour valider les prédictions astrologiques à l'aide de méthodes statistiques. Il insiste particulièrement sur les récents travaux de Gauquelin reliant le choix d'une profession à la position des planètes. Il démontre que Gauquelin a commis l'erreur de trouver une relation de cause à effet entre des phénomènes qui n'ont lieu simultanément que par accident, et aussi d'omettre des faits physiques connus d'une importance décisive."
"10.2307/1572688","Art Education in Trinidad","Constance E. Wagar","Leonardo",6,"2",1973-04-01,"pp. 131-136","10.2307/1572688","The MIT Press","fla","","The problems of education in the developing countries have been claiming an increasingly important place in educational research, especially during the last decade. These problems result from the factors of economic distress, political unrest and social change. In such conditions, concern has been felt for the fate of the arts and of art education in the Third World. It seems possible that practical and utilitarian subjects may crowd out aesthetic interests. The author's purpose was to explore the development of art education over the past century in one such emergent nation. Trinidad was selected because of the writer's association with its educational system over the past seventeen years as an art teacher and also as a secondary school principal in two different communities. A three-fold method of investigation was used: documentary evidence, interviews and visits to schools of various types. The findings from these visits are summarized and from these sources the writer has made certain conclusions and recommendations. Her impression is that the future of art education in Trinidad is a hopeful one. /// Les problèmes de l'éducation dans les pays en voie de développement ont pris une place de plus en plus importante dans la recherche en matière d'enseignement, particulièrement au cours de la dernière décade. Ces problèmes ont pour origine les difficultés économiques, l'instabilité politique et les changements sociaux. Dans de telles conditions, on s'est inquiété de l'avenir des arts et de l'éducation artistique dans le Tiers Monde. On peut se demander si des sujets ayant des préoccupations essentiellement pratiques et utilitaires n'auraient pas tendance à rejeter ce qui à trait à l'esthétique. L'intention de l'auteur était d'étudier le développement de l'éducation artistique au cours du siècle dernier dans un pays du Tiers Monde. Elle choisit Trinidad en raison de son expérience du système d'enseignement qui y est appliqué, d'une part en tant que professeur, d'autre part comme directrice d'établissement secondaire dans deux villes différentes. Elle utilisa une triple méthode d'investigation: par documentation, par interviews, et en visitant différentes écoles. Après avoir rapporté ces informations, l'auteur fait part des conclusions et réflexions auxquelles l'ont amenée ces divers éléments. Selon elle l'avenir de l'éducation artistique à Trinidad est plein de promesses."
"10.2307/1572689","The Influence of Atomic Physics on My Paintings","Bettina Brendel","Leonardo",6,"2",1973-04-01,"pp. 137-139","10.2307/1572689","The MIT Press","fla","",""
"10.2307/1572690","On Designing Glyphs","Daniel Chompré","Leonardo",6,"2",1973-04-01,"pp. 141-142","10.2307/1572690","The MIT Press","fla","",""
"10.2307/1572691","Evaluation of the Professional Activity of Studio Art Teachers","James W. Davis","Leonardo",6,"2",1973-04-01,"pp. 143-144","10.2307/1572691","The MIT Press","fla","",""
"10.2307/1572692","Kinetic Art: Paintings with Electric Light (Giusti's Dreams)","Giorgio Giusti","Leonardo",6,"2",1973-04-01,"pp. 145-146","10.2307/1572692","The MIT Press","fla","",""
"10.2307/1572693","Architecture: A Curving House on a Curving Site","Allen Kosoff","Leonardo",6,"2",1973-04-01,"pp. 147-148","10.2307/1572693","The MIT Press","fla","",""
"10.2307/1572694","Art and Science: Exhibition, Film Program and Symposium at the Tel Aviv Museum. With Concluding Remarks of the Symposium by Aharon Katzir-Katchalsky","L. Alcopley","Leonardo",6,"2",1973-04-01,"pp. 149-155","10.2307/1572694","The MIT Press","fla","",""
"10.2307/1572695","Goya's Illness: A Case of Lead Encephalopathy?","William G. Niederland","Leonardo",6,"2",1973-04-01,"pp. 157-161","10.2307/1572695","The MIT Press","fla","",""
"10.2307/1572696","Terminology","","Leonardo",6,"2",1973-04-01,"pp. 163-164","10.2307/1572696","The MIT Press","mis","",""
"10.2307/1572697","International Science: Art News","","Leonardo",6,"2",1973-04-01,"pp. 165-167","10.2307/1572697","The MIT Press","mis","",""
"10.2307/1572698","Aesthetics for the Contemporary Artist","","Leonardo",6,"2",1973-04-01,"pp. 169-172","10.2307/1572698","The MIT Press","mis","",""
"10.2307/1572699","","Ralph J. Turner","Leonardo",6,"2",1973-04-01,"p. 173","10.2307/1572699","The MIT Press","brv","Exploring the Universe|Louise B. Young",""
"10.2307/1572700","","Martin Steinmann, Jr.","Leonardo",6,"2",1973-04-01,"p. 174","10.2307/1572700","The MIT Press","brv","Thought and Language|L. S. Vygotsky;Eugenia Hanfmann;Gertrude Vakar",""
"10.2307/1572701","","Otto Klineberg","Leonardo",6,"2",1973-04-01,"pp. 174-175","10.2307/1572701","The MIT Press","brv","Culture and Commitment: A Study of the Generation Gap|Margaret Mead",""
"10.2307/1572702","","Ken Baynes","Leonardo",6,"2",1973-04-01,"pp. 175-176","10.2307/1572702","The MIT Press","brv","Changing Art, Changing Man|David Mandel",""
"10.2307/1572703","","Frank J. Malina","Leonardo",6,"2",1973-04-01,"p. 176","10.2307/1572703","The MIT Press","brv","Arts v. Science|Alan S. C. Ross",""
"10.2307/1572704","","Harold K. Hughes","Leonardo",6,"2",1973-04-01,"p. 177","10.2307/1572704","The MIT Press","brv","Work, Creativity, and Social Justice|Elliott Jaques, A Road to Creativity: Arthur Morgan: Engineer, Educator, Administrator|Clarence J. Leuba",""
"10.2307/1572705","","Raymond S. Stites","Leonardo",6,"2",1973-04-01,"pp. 177-178","10.2307/1572705","The MIT Press","brv","Art and the Handicapped Child|Zaidee Lindsay",""
"10.2307/1572706","","Peter Fingesten","Leonardo",6,"2",1973-04-01,"pp. 178-179","10.2307/1572706","The MIT Press","brv","Symbolic Images: Studies in the Art of the Renaissance|E. H. Gombrich",""
"10.2307/1572707","","Art Brenner","Leonardo",6,"2",1973-04-01,"pp. 179-180","10.2307/1572707","The MIT Press","brv","The Structure of Art|Jack Burnham",""
"10.2307/1572708","","J. S. Bodolai","Leonardo",6,"2",1973-04-01,"p. 180","10.2307/1572708","The MIT Press","brv","Light in Art|Thomas Hess;John Ashbery",""
"10.2307/1572709","","David E. Haberstich","Leonardo",6,"2",1973-04-01,"pp. 180-181","10.2307/1572709","The MIT Press","brv","The Painter and the Photograph|Van Deren Coke",""
"10.2307/1572710","","John Scott Willson","Leonardo",6,"2",1973-04-01,"p. 181","10.2307/1572710","The MIT Press","brv","An Introduction to Optical Art|Cyril Barrett",""
"10.2307/1572711","","Eric Gustav Carlson","Leonardo",6,"2",1973-04-01,"pp. 181-182","10.2307/1572711","The MIT Press","brv","Architecture Active|André Wogenscky",""
"10.2307/1572712","","John E. Bolt","Leonardo",6,"2",1973-04-01,"pp. 182-183","10.2307/1572712","The MIT Press","brv","Pougny (Iwan Puni). Catalogue de l'œuvre. Tome 1: Les années d'avant-garde, Russie-Berlin, 1910-1923|Herman Berninger;Jean-Albert Cartier",""
"10.2307/1572713","","Ethel Schwabacher","Leonardo",6,"2",1973-04-01,"pp. 183-184","10.2307/1572713","The MIT Press","brv","Gustav Klimt|Werner Hofmann;Inge Goodwin",""
"10.2307/1572714","","S. K. Ghaswala","Leonardo",6,"2",1973-04-01,"p. 184","10.2307/1572714","The MIT Press","brv","The Buckminster Fuller Reader|James Meller",""
"10.2307/1572715","","George A. Agoston","Leonardo",6,"2",1973-04-01,"p. 184","10.2307/1572715","The MIT Press","brv","Dictionary of Victorian Painters|Christopher Wood",""
"10.2307/1572716","","Mike Nevelson","Leonardo",6,"2",1973-04-01,"pp. 184-185","10.2307/1572716","The MIT Press","brv","Practical Carving|Robert Dawson",""
"10.2307/1572717","Books Received","","Leonardo",6,"2",1973-04-01,"pp. 185-186","10.2307/1572717","The MIT Press","mis","",""
"10.2307/1572718","On Human Looking and Showing Behavior","Claire Davidson","Leonardo",6,"2",1973-04-01,"p. 187","10.2307/1572718","The MIT Press","fla","",""
"10.2307/1572719","On Entropy and Art","Rudolf Arnheim","Leonardo",6,"2",1973-04-01,"pp. 188-189","10.2307/1572719","The MIT Press","fla","",""
"10.2307/1572720","A Measure of Knowledge","James W. Davis","Leonardo",6,"2",1973-04-01,"pp. 189-190","10.2307/1572720","The MIT Press","fla","",""
"10.2307/1572721","Principles of Perceptual Learning and Development","Eleanor J. Gibson","Leonardo",6,"2",1973-04-01,"p. 190","10.2307/1572721","The MIT Press","fla","",""
"10.2307/1572722","The Aesthetic Field: A Phenomenology of Aesthetic Experience","Arnold Berleant","Leonardo",6,"2",1973-04-01,"p. 190","10.2307/1572722","The MIT Press","fla","",""
"10.2307/1572723","Fine Art of Portraiture","Frank Covino, Norman Narotzky","Leonardo",6,"2",1973-04-01,"pp. 190-191","10.2307/1572723","The MIT Press","fla","",""
"10.2307/1572724","The Geometry of Environment","Philip Steadman","Leonardo",6,"2",1973-04-01,"pp. 191-192","10.2307/1572724","The MIT Press","fla","",""
"10.2307/1572725","Corrections to Konstam and Konstam","Nigel Konstam","Leonardo",6,"2",1973-04-01,"p. 192","10.2307/1572725","The MIT Press","fla","",""
"10.2307/1572726","Back Matter","","Leonardo",6,"2",1973-04-01,"","10.2307/1572726","The MIT Press","mis","",""
"10.2307/1572727","Front Matter","","Leonardo",7,"1",1974-01-01,"pp. i-ii","10.2307/1572727","The MIT Press","mis","",""
"10.2307/1572728","Kinetic Art: On the Use of Subliminal Stimulation of Visual Perception","Robert B. Baldwin","Leonardo",7,"1",1974-01-01,"pp. 1-5","10.2307/1572728","The MIT Press","fla","","The author refers to his work with the photic-stimulation of alpha brain waves with flashing lights and gives his reasons for abandoning this approach in a kinetic art work. He discusses briefly the phenomenon of subliminal stimulation of visual perception of images and provides a bibliography of relevant literature on the subject. His recent kinetic art installation 'Atavacron Series, I', involving the use of subliminal stimulation, is described and the results he obtained with it are discussed. He gives his reasons for concluding that the human eye is capable of picking up subliminal stimuli and that supraliminal images are more easily remembered when shown in conjunction with subliminal ones."
"10.2307/1572729","Transformable Paintings and My Mystical Outlook","Yo Ichikawa","Leonardo",7,"1",1974-01-01,"pp. 7-11","10.2307/1572729","The MIT Press","fla","","The author discusses the paintings he made during the past seven years while living in Paris. He feels that in the early 1960's, while in Japan, he was moved by egotism to produce collages of a type designed to revolt or shock viewers in order to attract attention to himself. He points out that a marked change occurred in his outlook on art when confronted with what he calls rational, materialist Occidental art. He also found that most Western artists completely fill the surface of a painting, as though they feared to give a feeling of empty space. He decided that a mystical approach was more congenial to him and turned to making paintings with serial images of hard-edge geometrical forms, which led him to make transformables made up of 4, 6 or 9 individual panels, each with a different but stylistically related image. He describes in detail the preparation of the panels, which are installed in a special frame."
"10.2307/1572730","Sculpture Incorporating Electric Lights","Joanne Grant Petersen","Leonardo",7,"1",1974-01-01,"pp. 13-17","10.2307/1572730","The MIT Press","fla","","The author discusses her work with art objects using electric lights for illumination either from within an art object or as visible parts of an object. This type of work is called 'electric light art' or 'light art'. She describes the way she was led to make these kinds of works, gives details of their construction and comments on their aesthetic qualities. She concludes with the hope that architects will arrange for collaboration between lighting engineers and sculptors of electric light art in order that lighting in buildings will be done in a more artistic manner."
"10.2307/1572731","Some Thoughts on the Sense of Smell in Analogy to Language","Michael M. Benarie","Leonardo",7,"1",1974-01-01,"pp. 19-22","10.2307/1572731","The MIT Press","fla","","Although chemoreception by the nose is very substance-specific, human odor perception exhibits characteristics in a way analogous to visual and auditory gestalt perception. That is, odor perception seems to result from a much more complex response than a simple one-to-one correspondence between the receptor sites and the molecular structure of the stimulant. Odor perception is considered by the author in analogy to a semantic information-conveying system. In animals, odor message interpretation is instinctive and fixed. At the human level some or all stimuli to the odor receptors have changing, contextual meaning. Their meaning can be modified by habit or by learning. The author postulates that sensory excitation due to pure chemical substances is similar to that due to words. They generally convey no meaning by themselves but only in context. This hypothesis suggests the adoption of techniques used in linguistics and cryptanalysis and the concept of olphemes, the odor perception equivalent of phonemes in language."
"10.2307/1572732","Experimental Aesthetics or the Science of Art","F. Molnar","Leonardo",7,"1",1974-01-01,"pp. 23-26","10.2307/1572732","The MIT Press","fla","","The author discusses the part of philosophy called aesthetics and points out the difference between factual science and the philosophy of essence. He finds that the philosophy of essence is of no use in helping artists or other creative individuals to find really valuable paths to follow among the vast number of theoretically possible paths. He finds that such guidance can be found only through a better understanding of relevant facts by resorting to controlled experiments. The difficulties of applying the principal method of science to experimental aesthetics are reviewed and some of the positive achievements of this new science are mentioned. He finds that it is the right and duty of those working in experimental aesthetics to take advantage of the knowledge accumulated by experimental psychologists in collaboration with physiologists, biologists and mathematicians. He ends with the hope that the science of art will become a part of the science of human behavior."
"10.2307/1572733","A Course in Technology for Artists","Lee Rosenthal","Leonardo",7,"1",1974-01-01,"pp. 27-29","10.2307/1572733","The MIT Press","fla","","The author describes the curriculum of his course in technology specifically designed for artists and art students. It is based on a number of courses in technology that he has taught to both art students and students in other nontechnical disciplines. The assumption on which the course is predicated is that the operation and application of much of modern technology (including, for example, lasers and holographic equipment) are no more difficult than the use of a motion picture camera or a film projector. The image of difficulty associated with modern technology has arisen from the necessity of specialized education for research and design engineers. Structurally, the course is built around a set of broad technological topics, including the scope and impact of technology, energy, materials, information handling and systems concepts. These topics are explored and illustrated in a variety of examples. Some of the illustrations include the man-machine interface, electricity and magnetism, computers, fiber optics, lasers, holography, simulation and control. The assignments and projects are chosen to encourage the students to apply various aspects of technology in the art of their interest. Throughout the course, emphasis is placed on their contact with technological resources and personnel both within the university and without."
"10.2307/1572734","A Program on Art and Science at the Bezalel Academy of Arts and Design, Jerusalem, Israel","Vladimir Bonačić","Leonardo",7,"1",1974-01-01,"pp. 31-32","10.2307/1572734","The MIT Press","fla","",""
"10.2307/1572735","A Comparison of the Artistic Theories of Leonardo da Vinci and of Wassily Kandinsky","David L. Carleton","Leonardo",7,"1",1974-01-01,"pp. 33-35","10.2307/1572735","The MIT Press","fla","",""
"10.2307/1572736","Collage Works of Layers of Japanese Hand-Made Paper Produced as Print Editions","Albert Garrett","Leonardo",7,"1",1974-01-01,"pp. 37-39","10.2307/1572736","The MIT Press","fla","",""
"10.2307/1572737","Visualizing Conceived as Visual Apprehending without Any Particular Point of Observation","J. J. Gibson","Leonardo",7,"1",1974-01-01,"pp. 41-42","10.2307/1572737","The MIT Press","fla","",""
"10.2307/1572738","Psychophysics of Time","Michael Hoare","Leonardo",7,"1",1974-01-01,"pp. 43-45","10.2307/1572738","The MIT Press","fla","",""
"10.2307/1572739","Kinetic Art: Two Installations with Flashing Electric Lights","Thorbjørn Lausten","Leonardo",7,"1",1974-01-01,"pp. 47-48","10.2307/1572739","The MIT Press","fla","",""
"10.2307/1572740","Parts of British Buildings as Sculpture by Architects","Dolores Mitchell","Leonardo",7,"1",1974-01-01,"pp. 49-52","10.2307/1572740","The MIT Press","fla","",""
"10.2307/1572741","Paintings Based on Atomic Spectra: 'Quantum Realism'","M. Sabri","Leonardo",7,"1",1974-01-01,"pp. 53-55","10.2307/1572741","The MIT Press","fla","",""
"10.2307/1572742","Some Physiological Limitations on Aesthetic Experience in the Visual Arts","George K. Shortess","Leonardo",7,"1",1974-01-01,"pp. 57-59","10.2307/1572742","The MIT Press","fla","",""
"10.2307/1572743","Can Science Lead to an Understanding of Beauty?","Jean Chaguiboff","Leonardo",7,"1",1974-01-01,"pp. 61-64","10.2307/1572743","The MIT Press","fla","",""
"10.2307/1572744","Terminology","","Leonardo",7,"1",1974-01-01,"pp. 65-67","10.2307/1572744","The MIT Press","mis","",""
"10.2307/1572745","International Opportunities for Artists","","Leonardo",7,"1",1974-01-01,"pp. 69-70","10.2307/1572745","The MIT Press","mis","",""
"10.2307/1572746","Calendar of Events: 1974","","Leonardo",7,"1",1974-01-01,"pp. 71-72","10.2307/1572746","The MIT Press","mis","",""
"10.2307/1572747","","J. C. Kapur","Leonardo",7,"1",1974-01-01,"p. 73","10.2307/1572747","The MIT Press","brv","Man and the Environment|Arthur S. Boughey, Environmental Insight|Robert M. Chute",""
"10.2307/1572748","","Allan Shields","Leonardo",7,"1",1974-01-01,"pp. 73-74","10.2307/1572748","The MIT Press","brv","The Philosophy of Art|Giovanni Gentile;Giovanni Gullace",""
"10.2307/1572749","","Vic Gray","Leonardo",7,"1",1974-01-01,"p. 74","10.2307/1572749","The MIT Press","brv","Christian and Oriental Philosophy of Art|Ananda K. Coomaraswamy, Eastern Cultures: A Unesco Courier Anthology|Anila Graham",""
"10.2307/1572750","","Donald Brook","Leonardo",7,"1",1974-01-01,"pp. 74-75","10.2307/1572750","The MIT Press","brv","The Concept of Art|Haig Khatchadourian, Criticism and Personal Taste|R. Peacock",""
"10.2307/1572751","","Ralph Brocklebank","Leonardo",7,"1",1974-01-01,"pp. 75-76","10.2307/1572751","The MIT Press","brv","Art, Perception and Reality|E. H. Gombrich;Julian Hochberg;Max Black, Perceptions: Mechanisms and Models",""
"10.2307/1572752","","Michael Thompson","Leonardo",7,"1",1974-01-01,"pp. 76-77","10.2307/1572752","The MIT Press","brv","Concepts of Communication: Interpersonal, Intrapersonal and Mathematical|Edwin F. Beckenbach;Charles B. Tompkins",""
"10.2307/1572753","","Richard G. Coss","Leonardo",7,"1",1974-01-01,"pp. 77-78","10.2307/1572753","The MIT Press","brv","Non-Verbal Communication|R. A. Hinde",""
"10.2307/1572754","","K. G. Subramanyan","Leonardo",7,"1",1974-01-01,"p. 78","10.2307/1572754","The MIT Press","brv","Indian Art|Philip Rawson",""
"10.2307/1572755","","Alfonz Lengyel","Leonardo",7,"1",1974-01-01,"p. 79","10.2307/1572755","The MIT Press","brv","Futurism|Jane Rye",""
"10.2307/1572756","","Clive Phillpot","Leonardo",7,"1",1974-01-01,"p. 79","10.2307/1572756","The MIT Press","brv","Circle: International Survey of Constructive Art|J. L. Martin;Ben Nicholson;N. Gabo",""
"10.2307/1572757","","Peter Fingesten","Leonardo",7,"1",1974-01-01,"pp. 79-80","10.2307/1572757","The MIT Press","brv","Surrealism and Film|J. H. Matthews, Surrealism: The Road to the Absolute|Anna Balakian",""
"10.2307/1572758","","John E. Bowlt","Leonardo",7,"1",1974-01-01,"pp. 80-81","10.2307/1572758","The MIT Press","brv","Alexandra Exter|Andrei B. Nakov",""
"10.2307/1572759","","J. S. Bodolai","Leonardo",7,"1",1974-01-01,"p. 81","10.2307/1572759","The MIT Press","brv","Max Jacob and the Poetics of Cubism|Gerald Kamber",""
"10.2307/1572760","","John E. Jones","Leonardo",7,"1",1974-01-01,"pp. 81-82","10.2307/1572760","The MIT Press","brv","Viking Eggeling 1880-1925: Artist and Film-Maker, Life and Work|Louise O'Konor",""
"10.2307/1572761","","John Scott Willson","Leonardo",7,"1",1974-01-01,"p. 82","10.2307/1572761","The MIT Press","brv","Optical and Geometrical Patterns and Designs|Spyros Horemis",""
"10.2307/1572762","","Herbert W. Franke","Leonardo",7,"1",1974-01-01,"p. 82","10.2307/1572762","The MIT Press","brv","Das Bild als Schein der Wirklichkeit. Optische Tauschungen in Wissenschaft und Kunst. (The Picture as Appearance of Reality. Optical Illusions in Science and Art)|Herbert Schober;Ingo Rentschler",""
"10.2307/1572763","","Arthur L. Loeb","Leonardo",7,"1",1974-01-01,"pp. 82-83","10.2307/1572763","The MIT Press","brv","Polyhedron Models|Magnus J. Wenninger",""
"10.2307/1572764","","Norman Narotzky","Leonardo",7,"1",1974-01-01,"p. 83","10.2307/1572764","The MIT Press","brv","Human Anatomy and Figure Drawing|Jack Kramer, Artistic Anatomy|Paul Richer",""
"10.2307/1572765","","Vic Gray","Leonardo",7,"1",1974-01-01,"pp. 83-84","10.2307/1572765","The MIT Press","brv","Painterly Painting|Thomas B. Hess;John Ashbery, Oil Painting: Basic and New Techniques|Leonard Brooks, Oil Painting in Progress|Moses Soyer;Peter Robinson",""
"10.2307/1572766","","Peter Lipman-Wulf","Leonardo",7,"1",1974-01-01,"pp. 84-85","10.2307/1572766","The MIT Press","brv","Sculpture in Progress|Chaim Gross;Peter Robinson, Figure Sculpture in Wax and Plaster|Richard McDermott Miller;Gloria Bley Miller",""
"10.2307/1572767","","Peggy Goldstein","Leonardo",7,"1",1974-01-01,"p. 85","10.2307/1572767","The MIT Press","brv","Sculpture in Glass Fibre|John Panting",""
"10.2307/1572768","","Maurice Lang","Leonardo",7,"1",1974-01-01,"p. 85","10.2307/1572768","The MIT Press","brv","Art and Design in Papier-Maché|Karen Kuykendall",""
"10.2307/1572769","","Carson I. A. Ritchie","Leonardo",7,"1",1974-01-01,"pp. 85-86","10.2307/1572769","The MIT Press","brv","The Beginning of the World, A Decade of Printmaking|Charles Spencer",""
"10.2307/1572770","","Effie Stephano","Leonardo",7,"1",1974-01-01,"p. 86","10.2307/1572770","The MIT Press","brv","Multiples: The First Decade|John L. Tancock",""
"10.2307/1572771","","Carson I. A. Ritchie","Leonardo",7,"1",1974-01-01,"p. 87","10.2307/1572771","The MIT Press","brv","African Crafts and Craftsmen|René Gardi, Afro-American Art and Craft|Judith Wragg Chase",""
"10.2307/1572772","","Winefride Wilson","Leonardo",7,"1",1974-01-01,"pp. 87-88","10.2307/1572772","The MIT Press","brv","The Art of Jewelry|Graham Hughes, The Design and Creation of Jewelry|Robert von Neumann, Creative Gold- and Silversmithing|Sharr Choate;Bonnie Cecil de May",""
"10.2307/1572773","","John M. Kennedy","Leonardo",7,"1",1974-01-01,"p. 88","10.2307/1572773","The MIT Press","brv","Painting and Personality: A Study of Young Children|Rose H. Alschuler;La Berta Weiss Hattwick, Art for Preadolescents|Angiola R. Churchill",""
"10.2307/1572774","","Natalie d'Arbeloff","Leonardo",7,"1",1974-01-01,"pp. 88-89","10.2307/1572774","The MIT Press","brv","Assemblage: A New Dimension in Creative Teaching in Action|Victor D'Amico;Arlette Buchman",""
"10.2307/1572775","","Constance E. Wagar","Leonardo",7,"1",1974-01-01,"p. 89","10.2307/1572775","The MIT Press","brv","Emphasis: Art; A Qualitative Program for the Elementary School|Frank Wachowiak;Theodore Ramsay",""
"10.2307/1572776","","Raymond S. Stites","Leonardo",7,"1",1974-01-01,"pp. 89-90","10.2307/1572776","The MIT Press","brv","Art as Therapy with Children|Edith Kramer",""
"10.2307/1572777","Books Received","","Leonardo",7,"1",1974-01-01,"pp. 90-91","10.2307/1572777","The MIT Press","mis","",""
"10.2307/1572778","Original Animals by an Artist?","Richard I. Land, Frank J. Malina","Leonardo",7,"1",1974-01-01,"pp. 93-94","10.2307/1572778","The MIT Press","fla","",""
"10.2307/1572779","Astrology and Modern Science","Michael Zeilik, II","Leonardo",7,"1",1974-01-01,"p. 94","10.2307/1572779","The MIT Press","fla","",""
"10.2307/1572780","Cybernetics","F. H. George","Leonardo",7,"1",1974-01-01,"p. 94","10.2307/1572780","The MIT Press","fla","",""
"10.2307/1572781","Holography","H. Arthur Klein","Leonardo",7,"1",1974-01-01,"pp. 94-95","10.2307/1572781","The MIT Press","fla","",""
"10.2307/1572782","The Tamarind Book of Lithography: Art and Technique","G. Autriasian","Leonardo",7,"1",1974-01-01,"p. 95","10.2307/1572782","The MIT Press","fla","",""
"10.2307/1572783","The Technique of Kinetic Art","John Tovey","Leonardo",7,"1",1974-01-01,"pp. 95-96","10.2307/1572783","The MIT Press","fla","",""
"10.2307/1572784","Great Ideas in Information Theory, Language and Cybernetics","Jagjit Singh","Leonardo",7,"1",1974-01-01,"p. 96","10.2307/1572784","The MIT Press","fla","",""
"10.2307/1572785","Outsider Art","Roger Cardinal","Leonardo",7,"1",1974-01-01,"p. 96","10.2307/1572785","The MIT Press","fla","",""
"10.2307/1572786","Back Matter","","Leonardo",7,"1",1974-01-01,"","10.2307/1572786","The MIT Press","mis","",""
"10.2307/1572787","Front Matter","","Leonardo",7,"2",1974-04-01,"","10.2307/1572787","The MIT Press","mis","",""
"10.2307/1572788","On Stereoscopic Painting","Roger Ferragallo","Leonardo",7,"2",1974-04-01,"pp. 97-104","10.2307/1572788","The MIT Press","fla","","A new and powerful way of giving an illusion of space became possible for painting and drawing when Charles Wheatstone in 1838 presented the first stereoscopic views of several monocular pairs of line drawings. Artists have ignored this significant visual discovery, as well as David Brewster's announcement in 1856 that it would be possible to view stereoscopically a whole surface covered with stereopaired designs and at the same time any single pair. These discoveries can be understood by artists when they learn the meaning of retinal disparity, coupled with the principles of Cyclopean sight. The author is convinced that stereoscopy will make a vital contribution to the visual arts. He calls upon artists to explore the unmapped territory of stereoscopic art. Such an art, in his view, will be as unprecedented in our time as was the development of the rules for linear perspective in the 15th century."
"10.2307/1572789","Animation as a Form of Expression: An Artist's Reflections on a Personal Mode of Film Making","Irving Kriesberg","Leonardo",7,"2",1974-04-01,"pp. 105-110","10.2307/1572789","The MIT Press","fla","","The writer is a painter who also makes innovative animated films. The images of his films, like those of his paintings, project a personal mythology that actually evolves during the film-making process itself. He describes his techniques of animation and then proceeds, referring to memories and associations, to give the motives behind the sequence of images he made in his film 'Out of Into'. He also explains how the images were born and shaped by the process of form building in his animation process."
"10.2307/1572790","On My Outlook as a Painter: A Memoir","J. Tworkov","Leonardo",7,"2",1974-04-01,"pp. 111-116","10.2307/1572790","The MIT Press","fla","","The author discusses the limits of freedom enjoyed by an artist. He describes his childhood influences and traces his reactions to developments in painting since the impressionists, especially in regard to the American scene. He discusses, in particular, the circumstances surrounding his abstract expressionist paintings and his recent work based on the geometry of the rectangle."
